Id,Offset,Name,TipMessage,Comment,NameByCN,NameByEN,NameByVI
165,22664,扫码2失败报警,,,扫码2失败报警,Load1_Bottom_Vacuum_Forbid_Vacuum_Break_Alarm,Mặt khuôn sau xe tải 1_Chân không  Cảnh báo cấm phá chân không thông báo
166,22665,上位机未连接,,,上位机未连接,Load1_Bottom_Vacuum_Manual_Auto_Interlock,Mặt khuôn sau xe tải 1_Chân không  Đang khóa liên động taytự động
167,22666,工位1产品没放到位,,,工位1产品没放到位,Load1_Bottom_Vacuum_Negative_Pressure_Alarm,Mặt khuôn trước xe tải 1_Chân không  Cảnh báo áp suất âm
168,22667,工位2产品没放到位,,,工位2产品没放到位,Load1_Bottom_Vacuum_Forbid_Vacuum_Break_Alarm,Mặt khuôn trước xe tải 1_Chân không  Cảnh báo cấm phá chân không thông báo
169,22668,上相机拍物料1反馈超时,,,上相机拍物料1反馈超时,Load1_Bottom_Vacuum_Manual_Auto_Interlock,Mặt khuôn trước xe tải 1_Chân không  Đang khóa liên động taytự động
170,22669,下相机拍物料1反馈超时,,,下相机拍物料1反馈超时,Load2_Bottom_Vacuum_Negative_Pressure_Alarm,Mặt khuôn trước xe tải 2_Chân không  Cảnh báo áp suất âm
171,22670,上相机拍物料2反馈超时,,,上相机拍物料2反馈超时,Load2_Bottom_Vacuum_Forbid_Vacuum_Break_Alarm,Mặt khuôn trước xe tải 2_Chân không  Cảnh báo cấm phá chân không thông báo
172,22671,下相机拍物料2反馈超时,,,下相机拍物料2反馈超时,Load2_Bottom_Vacuum_Manual_Auto_Interlock,Mặt khuôn trước xe tải 2_Chân không  Đang khóa liên động taytự động
173,22672,上相机拍产品位置1反馈超时,,,上相机拍产品位置1反馈超时,Load2_Bottom_Vacuum_Negative_Pressure_Alarm,Mặt khuôn sau xe tải 2_Chân không  Cảnh báo áp suất âm
174,22673,上相机拍产品位置2反馈超时,,,上相机拍产品位置2反馈超时,Load2_Bottom_Vacuum_Forbid_Vacuum_Break_Alarm,Mặt khuôn sau xe tải 2_Chân không  Cảnh báo cấm phá chân không thông báo
175,22674,上相机拍物料3反馈超时,,,上相机拍物料3反馈超时,Load2_Bottom_Vacuum_Manual_Auto_Interlock,Mặt khuôn sau xe tải 2_Chân không  Đang khóa liên động taytự động
176,22675,下相机拍物料3反馈超时,,,下相机拍物料3反馈超时,ZR1_Vacuum_Negative_Pressure_Alarm,ZR1_Chân không  Cảnh báo áp suất âm
177,22676,上相机拍物料4反馈超时,,,上相机拍物料4反馈超时,ZR1_Vacuum_Forbid_Vacuum_Break_Alarm,ZR1_Chân không  Cảnh báo cấm phá chân không thông báo
178,22677,下相机拍物料4反馈超时,,,下相机拍物料4反馈超时,ZR1_Vacuum_Manual_Auto_Interlock,ZR1_Chân không  Đang khóa liên động taytự động
179,22678,上相机拍产品位置3反馈超时,,,上相机拍产品位置3反馈超时,ZR2_Vacuum_Negative_Pressure_Alarm,ZR2_Chân không  Cảnh báo áp suất âm
180,22679,上相机拍产品位置4反馈超时,,,上相机拍产品位置4反馈超时,ZR2_Vacuum_Forbid_Vacuum_Break_Alarm,ZR2_Chân không  Cảnh báo cấm phá chân không thông báo
181,22680,上相机复检产品位置1反馈超时,,,上相机复检产品位置1反馈超时,ZR2_Vacuum_Manual_Auto_Interlock,ZR2_Chân không  Đang khóa liên động taytự động
182,22681,上相机复检产品位置2反馈超时,,,上相机复检产品位置2反馈超时,ZR3_Vacuum_Negative_Pressure_Alarm,ZR3_Chân không  Cảnh báo áp suất âm
183,22682,上相机复检产品位置3反馈超时,,,上相机复检产品位置3反馈超时,ZR3_Vacuum_Forbid_Vacuum_Break_Alarm,ZR3_Chân không  Cảnh báo cấm phá chân không thông báo
184,22683,上相机复检产品位置4反馈超时,,,上相机复检产品位置4反馈超时,ZR3_Vacuum_Manual_Auto_Interlock,ZR3_Chân không  Đang khóa liên động taytự động
