Id,Offset,Name,TipMessage,Comment,NameByCN,NameByEN,NameByVI
163,22662,轴2_定位气缸3-手自动联锁中,,,轴2_定位气缸3-手自动联锁中,Axis2_PosCyl3_Manual_Auto_Interlock,Trục 2_Xylanh định vị 3_Đang khóa liên động tay-tự động
164,22663,载具1后底模_真空-负压报警,,,载具1后底模_真空 -负压报警,Load1_Bottom_Vacuum_Negative_Pressure_Alarm,Mặt khuôn sau xe tải 1_Chân không - Cảnh báo áp suất âm
165,22664,载具1后底模_真空-禁止破真空报警-提示,,,载具1后底模_真空-禁止破真空报警-提示,Load1_Bottom_Vacuum_Forbid_Vacuum_Break_Alarm,"Mặt khuôn sau xe tải 1_Chân không - Cảnh báo cấm phá chân không, thông báo"
166,22665,载具1后底模_真空-手自动联锁中,,,载具1后底模_真空-手自动联锁中,Load1_Bottom_Vacuum_Manual_Auto_Interlock,Mặt khuôn sau xe tải 1_Chân không - Đang khóa liên động tay-tự động
167,22666,载具1前底模_真空-负压报警,,,载具1前底模_真空-负压报警,Load1_Bottom_Vacuum_Negative_Pressure_Alarm,Mặt khuôn trước xe tải 1_Chân không - Cảnh báo áp suất âm
168,22667,载具1前底模_真空-禁止破真空报警-提示,,,载具1前底模_真空-禁止破真空报警-提示,Load1_Bottom_Vacuum_Forbid_Vacuum_Break_Alarm,"Mặt khuôn trước xe tải 1_Chân không - Cảnh báo cấm phá chân không, thông báo"
169,22668,载具1前底模_真空-手自动联锁中,,,载具1前底模_真空-手自动联锁中,Load1_Bottom_Vacuum_Manual_Auto_Interlock,Mặt khuôn trước xe tải 1_Chân không - Đang khóa liên động tay-tự động
170,22669,载具2前底模_真空-负压报警,,,载具2前底模_真空-负压报警,Load2_Bottom_Vacuum_Negative_Pressure_Alarm,Mặt khuôn trước xe tải 2_Chân không - Cảnh báo áp suất âm
171,22670,载具2前底模_真空-禁止破真空报警-提示,,,载具2前底模_真空-禁止破真空报警-提示,Load2_Bottom_Vacuum_Forbid_Vacuum_Break_Alarm,"Mặt khuôn trước xe tải 2_Chân không - Cảnh báo cấm phá chân không, thông báo"
172,22671,载具2前底模_真空-手自动联锁中,,,载具2前底模_真空-手自动联锁中,Load2_Bottom_Vacuum_Manual_Auto_Interlock,Mặt khuôn trước xe tải 2_Chân không - Đang khóa liên động tay-tự động
173,22672,载具2后底模_真空-负压报警,,,载具2后底模_真空-负压报警,Load2_Bottom_Vacuum_Negative_Pressure_Alarm,Mặt khuôn sau xe tải 2_Chân không - Cảnh báo áp suất âm
174,22673,载具2后底模_真空-禁止破真空报警-提示,,,载具2后底模_真空-禁止破真空报警-提示,Load2_Bottom_Vacuum_Forbid_Vacuum_Break_Alarm,"Mặt khuôn sau xe tải 2_Chân không - Cảnh báo cấm phá chân không, thông báo"
175,22674,载具2后底模_真空-手自动联锁中,,,载具2后底模_真空-手自动联锁中,Load2_Bottom_Vacuum_Manual_Auto_Interlock,Mặt khuôn sau xe tải 2_Chân không - Đang khóa liên động tay-tự động
176,22675,ZR1_真空-负压报警,,,ZR1_真空-负压报警,ZR1_Vacuum_Negative_Pressure_Alarm,ZR1_Chân không - Cảnh báo áp suất âm
177,22676,ZR1_真空-禁止破真空报警-提示,,,ZR1_真空-禁止破真空报警-提示,ZR1_Vacuum_Forbid_Vacuum_Break_Alarm,"ZR1_Chân không - Cảnh báo cấm phá chân không, thông báo"
178,22677,ZR1_真空-手自动联锁中,,,ZR1_真空-手自动联锁中,ZR1_Vacuum_Manual_Auto_Interlock,ZR1_Chân không - Đang khóa liên động tay-tự động
179,22678,ZR2_真空-负压报警,,,ZR2_真空-负压报警,ZR2_Vacuum_Negative_Pressure_Alarm,ZR2_Chân không - Cảnh báo áp suất âm
180,22679,ZR2_真空-禁止破真空报警-提示,,,ZR2_真空-禁止破真空报警-提示,ZR2_Vacuum_Forbid_Vacuum_Break_Alarm,"ZR2_Chân không - Cảnh báo cấm phá chân không, thông báo"
181,22680,ZR2_真空-手自动联锁中,,,ZR2_真空-手自动联锁中,ZR2_Vacuum_Manual_Auto_Interlock,ZR2_Chân không - Đang khóa liên động tay-tự động
182,22681,ZR3_真空-负压报警,,,ZR3_真空-负压报警,ZR3_Vacuum_Negative_Pressure_Alarm,ZR3_Chân không - Cảnh báo áp suất âm
183,22682,ZR3_真空-禁止破真空报警-提示,,,ZR3_真空-禁止破真空报警-提示,ZR3_Vacuum_Forbid_Vacuum_Break_Alarm,"ZR3_Chân không - Cảnh báo cấm phá chân không, thông báo"
184,22683,ZR3_真空-手自动联锁中,,,ZR3_真空-手自动联锁中,ZR3_Vacuum_Manual_Auto_Interlock,ZR3_Chân không - Đang khóa liên động tay-tự động
185,22684,ZR4_真空-负压报警,,,ZR4_真空-负压报警,ZR4_Vacuum_Negative_Pressure_Alarm,ZR4_Chân không - Cảnh báo áp suất âm
186,22685,ZR4_真空-禁止破真空报警-提示,,,ZR4_真空-禁止破真空报警-提示,ZR4_Vacuum_Forbid_Vacuum_Break_Alarm,"ZR4_Chân không - Cảnh báo cấm phá chân không, thông báo"
187,22686,ZR4_真空-手自动联锁中,,,ZR4_真空-手自动联锁中,ZR4_Vacuum_Manual_Auto_Interlock,ZR4_Chân không - Đang khóa liên động tay-tự động
188,22687,ZR5_真空-负压报警,,,ZR5_真空-负压报警,ZR5_Vacuum_Negative_Pressure_Alarm,ZR5_Chân không - Cảnh báo áp suất âm
189,22688,ZR5_真空-禁止破真空报警-提示,,,ZR5_真空-禁止破真空报警-提示,ZR5_Vacuum_Forbid_Vacuum_Break_Alarm,"ZR5_Chân không - Cảnh báo cấm phá chân không, thông báo"
190,22689,ZR5_真空-手自动联锁中,,,ZR5_真空-手自动联锁中,ZR5_Vacuum_Manual_Auto_Interlock,ZR5_Chân không - Đang khóa liên động tay-tự động
191,22690,ZR6_真空-负压报警,,,ZR6_真空-负压报警,ZR6_Vacuum_Negative_Pressure_Alarm,ZR6_Chân không - Cảnh báo áp suất âm
192,22691,ZR6_真空-禁止破真空报警-提示,,,ZR6_真空-禁止破真空报警-提示,ZR6_Vacuum_Forbid_Vacuum_Break_Alarm,"ZR6_Chân không - Cảnh báo cấm phá chân không, thông báo"
193,22692,ZR6_真空-手自动联锁中,,,ZR6_真空-手自动联锁中,ZR6_Vacuum_Manual_Auto_Interlock,ZR6_Chân không - Đang khóa liên động tay-tự động
194,22693,ZR7_真空-负压报警,,,ZR7_真空-负压报警,ZR7_Vacuum_Negative_Pressure_Alarm,ZR7_Chân không - Cảnh báo áp suất âm
195,22694,ZR7_真空-禁止破真空报警-提示,,,ZR7_真空-禁止破真空报警-提示,ZR7_Vacuum_Forbid_Vacuum_Break_Alarm,"ZR7_Chân không - Cảnh báo cấm phá chân không, thông báo"
196,22695,ZR7_真空-手自动联锁中,,,ZR7_真空-手自动联锁中,ZR7_Vacuum_Manual_Auto_Interlock,ZR7_Chân không - Đang khóa liên động tay-tự động
