Id,Offset,Name,TipMessage,Comment,NameByCN,NameByEN,NameByVI
157,22656,轴2_定位气缸2-工作位安全条件触发异常,,,轴2_定位气缸2-工作位安全条件触发异常,Axis2_PosCyl2_WorkPos_Safety_Cond_Error,Tr?c 2_Xylanh ??nh v? 2-B?t th??ng kích ho?t ?i?u ki?n an toàn v? trí làm vi?c
158,22657,轴2_定位气缸2-手自动联锁中,,,轴2_定位气缸2-手自动联锁中,Axis2_PosCyl2_Manual_Auto_Interlock,Tr?c 2_Xylanh ??nh v? 2_?ang khóa liên ??ng tay-t? ??ng
159,22658,轴2_定位气缸3-原位报警,,,轴2_定位气缸3-原位报警,Axis2_PosCyl3_Home_Alarm,Tr?c 2_Xylanh ??nh v? 3-C?nh báo v? trí g?c
160,22659,轴2_定位气缸3-工作位报警,,,轴2_定位气缸3-工作位报警,Axis2_PosCyl3_WorkPos_Alarm,Tr?c 2_Xylanh ??nh v? 3-C?nh báo v? trí làm vi?c
161,22660,轴2_定位气缸3-原点安全条件触发异常,,,轴2_定位气缸3-原点安全条件触发异常,Axis2_PosCyl3_Home_Safety_Cond_Error,Tr?c 2_Xylanh ??nh v? 3-B?t th??ng kích ho?t ?i?u ki?n an toàn g?c
162,22661,轴2_定位气缸3-工作位安全条件触发异常,,,轴2_定位气缸3-工作位安全条件触发异常,Axis2_PosCyl3_WorkPos_Safety_Cond_Error,Tr?c 2_Xylanh ??nh v? 3-B?t th??ng kích ho?t ?i?u ki?n an toàn v? trí làm vi?c
163,22662,轴2_定位气缸3-手自动联锁中,,,轴2_定位气缸3-手自动联锁中,Axis2_PosCyl3_Manual_Auto_Interlock,Tr?c 2_Xylanh ??nh v? 3_?ang khóa liên ??ng tay-t? ??ng
164,22663,载具1后底模_真空-负压报警,,,载具1后底模_真空 -负压报警,Load1_Bottom_Vacuum_Negative_Pressure_Alarm,M?t khu?n sau xe t?i 1_Chan kh?ng - C?nh báo áp su?t am
165,22664,载具1后底模_真空-禁止破真空报警-提示,,,载具1后底模_真空-禁止破真空报警-提示,Load1_Bottom_Vacuum_Forbid_Vacuum_Break_Alarm,"M?t khu?n sau xe t?i 1_Chan kh?ng - C?nh báo c?m phá chan kh?ng, th?ng báo"
166,22665,载具1后底模_真空-手自动联锁中,,,载具1后底模_真空-手自动联锁中,Load1_Bottom_Vacuum_Manual_Auto_Interlock,M?t khu?n sau xe t?i 1_Chan kh?ng - ?ang khóa liên ??ng tay-t? ??ng
167,22666,载具1前底模_真空-负压报警,,,载具1前底模_真空-负压报警,Load1_Bottom_Vacuum_Negative_Pressure_Alarm,M?t khu?n tr??c xe t?i 1_Chan kh?ng - C?nh báo áp su?t am
168,22667,载具1前底模_真空-禁止破真空报警-提示,,,载具1前底模_真空-禁止破真空报警-提示,Load1_Bottom_Vacuum_Forbid_Vacuum_Break_Alarm,"M?t khu?n tr??c xe t?i 1_Chan kh?ng - C?nh báo c?m phá chan kh?ng, th?ng báo"
169,22668,载具1前底模_真空-手自动联锁中,,,载具1前底模_真空-手自动联锁中,Load1_Bottom_Vacuum_Manual_Auto_Interlock,M?t khu?n tr??c xe t?i 1_Chan kh?ng - ?ang khóa liên ??ng tay-t? ??ng
170,22669,载具2前底模_真空-负压报警,,,载具2前底模_真空-负压报警,Load2_Bottom_Vacuum_Negative_Pressure_Alarm,M?t khu?n tr??c xe t?i 2_Chan kh?ng - C?nh báo áp su?t am
171,22670,载具2前底模_真空-禁止破真空报警-提示,,,载具2前底模_真空-禁止破真空报警-提示,Load2_Bottom_Vacuum_Forbid_Vacuum_Break_Alarm,"M?t khu?n tr??c xe t?i 2_Chan kh?ng - C?nh báo c?m phá chan kh?ng, th?ng báo"
172,22671,载具2前底模_真空-手自动联锁中,,,载具2前底模_真空-手自动联锁中,Load2_Bottom_Vacuum_Manual_Auto_Interlock,M?t khu?n tr??c xe t?i 2_Chan kh?ng - ?ang khóa liên ??ng tay-t? ??ng
173,22672,载具2后底模_真空-负压报警,,,载具2后底模_真空-负压报警,Load2_Bottom_Vacuum_Negative_Pressure_Alarm,M?t khu?n sau xe t?i 2_Chan kh?ng - C?nh báo áp su?t am
174,22673,载具2后底模_真空-禁止破真空报警-提示,,,载具2后底模_真空-禁止破真空报警-提示,Load2_Bottom_Vacuum_Forbid_Vacuum_Break_Alarm,"M?t khu?n sau xe t?i 2_Chan kh?ng - C?nh báo c?m phá chan kh?ng, th?ng báo"
175,22674,载具2后底模_真空-手自动联锁中,,,载具2后底模_真空-手自动联锁中,Load2_Bottom_Vacuum_Manual_Auto_Interlock,M?t khu?n sau xe t?i 2_Chan kh?ng - ?ang khóa liên ??ng tay-t? ??ng
176,22675,ZR1_真空-负压报警,,,ZR1_真空-负压报警,ZR1_Vacuum_Negative_Pressure_Alarm,ZR1_Chan kh?ng - C?nh báo áp su?t am
177,22676,ZR1_真空-禁止破真空报警-提示,,,ZR1_真空-禁止破真空报警-提示,ZR1_Vacuum_Forbid_Vacuum_Break_Alarm,"ZR1_Chan kh?ng - C?nh báo c?m phá chan kh?ng, th?ng báo"
178,22677,ZR1_真空-手自动联锁中,,,ZR1_真空-手自动联锁中,ZR1_Vacuum_Manual_Auto_Interlock,ZR1_Chan kh?ng - ?ang khóa liên ??ng tay-t? ??ng
179,22678,ZR2_真空-负压报警,,,ZR2_真空-负压报警,ZR2_Vacuum_Negative_Pressure_Alarm,ZR2_Chan kh?ng - C?nh báo áp su?t am
180,22679,ZR2_真空-禁止破真空报警-提示,,,ZR2_真空-禁止破真空报警-提示,ZR2_Vacuum_Forbid_Vacuum_Break_Alarm,"ZR2_Chan kh?ng - C?nh báo c?m phá chan kh?ng, th?ng báo"
181,22680,ZR2_真空-手自动联锁中,,,ZR2_真空-手自动联锁中,ZR2_Vacuum_Manual_Auto_Interlock,ZR2_Chan kh?ng - ?ang khóa liên ??ng tay-t? ??ng
182,22681,ZR3_真空-负压报警,,,ZR3_真空-负压报警,ZR3_Vacuum_Negative_Pressure_Alarm,ZR3_Chan kh?ng - C?nh báo áp su?t am
183,22682,ZR3_真空-禁止破真空报警-提示,,,ZR3_真空-禁止破真空报警-提示,ZR3_Vacuum_Forbid_Vacuum_Break_Alarm,"ZR3_Chan kh?ng - C?nh báo c?m phá chan kh?ng, th?ng báo"
184,22683,ZR3_真空-手自动联锁中,,,ZR3_真空-手自动联锁中,ZR3_Vacuum_Manual_Auto_Interlock,ZR3_Chan kh?ng - ?ang khóa liên ??ng tay-t? ??ng
185,22684,ZR4_真空-负压报警,,,ZR4_真空-负压报警,ZR4_Vacuum_Negative_Pressure_Alarm,ZR4_Chan kh?ng - C?nh báo áp su?t am
186,22685,ZR4_真空-禁止破真空报警-提示,,,ZR4_真空-禁止破真空报警-提示,ZR4_Vacuum_Forbid_Vacuum_Break_Alarm,"ZR4_Chan kh?ng - C?nh báo c?m phá chan kh?ng, th?ng báo"
187,22686,ZR4_真空-手自动联锁中,,,ZR4_真空-手自动联锁中,ZR4_Vacuum_Manual_Auto_Interlock,ZR4_Chan kh?ng - ?ang khóa liên ??ng tay-t? ??ng
188,22687,ZR5_真空-负压报警,,,ZR5_真空-负压报警,ZR5_Vacuum_Negative_Pressure_Alarm,ZR5_Chan kh?ng - C?nh báo áp su?t am
189,22688,ZR5_真空-禁止破真空报警-提示,,,ZR5_真空-禁止破真空报警-提示,ZR5_Vacuum_Forbid_Vacuum_Break_Alarm,"ZR5_Chan kh?ng - C?nh báo c?m phá chan kh?ng, th?ng báo"
190,22689,ZR5_真空-手自动联锁中,,,ZR5_真空-手自动联锁中,ZR5_Vacuum_Manual_Auto_Interlock,ZR5_Chan kh?ng - ?ang khóa liên ??ng tay-t? ??ng
191,22690,ZR6_真空-负压报警,,,ZR6_真空-负压报警,ZR6_Vacuum_Negative_Pressure_Alarm,ZR6_Chan kh?ng - C?nh báo áp su?t am
192,22691,ZR6_真空-禁止破真空报警-提示,,,ZR6_真空-禁止破真空报警-提示,ZR6_Vacuum_Forbid_Vacuum_Break_Alarm,"ZR6_Chan kh?ng - C?nh báo c?m phá chan kh?ng, th?ng báo"
193,22692,ZR6_真空-手自动联锁中,,,ZR6_真空-手自动联锁中,ZR6_Vacuum_Manual_Auto_Interlock,ZR6_Chan kh?ng - ?ang khóa liên ??ng tay-t? ??ng
194,22693,ZR7_真空-负压报警,,,ZR7_真空-负压报警,ZR7_Vacuum_Negative_Pressure_Alarm,ZR7_Chan kh?ng - C?nh báo áp su?t am
195,22694,ZR7_真空-禁止破真空报警-提示,,,ZR7_真空-禁止破真空报警-提示,ZR7_Vacuum_Forbid_Vacuum_Break_Alarm,"ZR7_Chan kh?ng - C?nh báo c?m phá chan kh?ng, th?ng báo"
196,22695,ZR7_真空-手自动联锁中,,,ZR7_真空-手自动联锁中,ZR7_Vacuum_Manual_Auto_Interlock,ZR7_Chan kh?ng - ?ang khóa liên ??ng tay-t? ??ng
