Id,Offset,Name,TipMessage,Comment,NameByCN,NameByEN,NameByVI
157,22656,取料2_R轴1_正极限,,,取料2_R轴1_正极限,Pickup 2_R Axis 1_Positive Limit,Tr?c 2_Xylanh ??nh v? 2-B?t th??ng kích ho?t ?i?u ki?n an toàn v? trí làm vi?c
158,22657,取料2_R轴1_负极限,,,取料2_R轴1_负极限,Pickup 2_R Axis 1_Negative Limit,Tr?c 2_Xylanh ??nh v? 2_?ang khóa liên ??ng tay-t? ??ng
159,22658,取料2_R轴1_JOG安全条件报警,,,取料2_R轴1_JOG安全条件报警,Pickup 2_R Axis 1_JOG Safety Condition Alarm,Tr?c 2_Xylanh ??nh v? 3-C?nh báo v? trí g?c
160,22659,取料2_R轴1_PTP安全条件报警,,,取料2_R轴1_PTP安全条件报警,Pickup 2_R Axis 1_PTP Safety Condition Alarm,Tr?c 2_Xylanh ??nh v? 3-C?nh báo v? trí làm vi?c
161,22660,取料2_R轴1_手自动不一致,,,取料2_R轴1_手自动不一致,Pickup 2_R Axis 1_Manual/Auto Mismatch,Tr?c 2_Xylanh ??nh v? 3-B?t th??ng kích ho?t ?i?u ki?n an toàn g?c
162,22661,取料2_Z轴2_未使能,,,取料2_Z轴2_未使能,Pickup 2_Z Axis 2_Not Enabled Prompt,Tr?c 2_Xylanh ??nh v? 3-B?t th??ng kích ho?t ?i?u ki?n an toàn v? trí làm vi?c
163,22662,取料2_Z轴2_指令报错,,,取料2_Z轴2_指令报错,Pickup 2_Z Axis 2_Command Error,Tr?c 2_Xylanh ??nh v? 3_?ang khóa liên ??ng tay-t? ??ng
164,22663,取料2_Z轴2_正极限,,,取料2_Z轴2_正极限,Pickup 2_Z Axis 2_Positive Limit,M?t khu?n sau xe t?i 1_Chan kh?ng - C?nh báo áp su?t am
165,22664,取料2_Z轴2_负极限,,,取料2_Z轴2_负极限,Pickup 2_Z Axis 2_Negative Limit,"M?t khu?n sau xe t?i 1_Chan kh?ng - C?nh báo c?m phá chan kh?ng, th?ng báo"
166,22665,取料2_Z轴2_JOG安全条件报警,,,取料2_Z轴2_JOG安全条件报警,Pickup 2_Z Axis 2_JOG Safety Condition Alarm,M?t khu?n sau xe t?i 1_Chan kh?ng - ?ang khóa liên ??ng tay-t? ??ng
167,22666,取料2_Z轴2_PTP安全条件报警,,,取料2_Z轴2_PTP安全条件报警,Pickup 2_Z Axis 2_PTP Safety Condition Alarm,M?t khu?n tr??c xe t?i 1_Chan kh?ng - C?nh báo áp su?t am
168,22667,取料2_Z轴2_手自动不一致,,,取料2_Z轴2_手自动不一致,Pickup 2_Z Axis 2_Manual/Auto Mismatch,"M?t khu?n tr??c xe t?i 1_Chan kh?ng - C?nh báo c?m phá chan kh?ng, th?ng báo"
169,22668,取料2_R轴2_未使能,,,取料2_R轴2_未使能,Pickup 2_R Axis 2_Not Enabled Prompt,M?t khu?n tr??c xe t?i 1_Chan kh?ng - ?ang khóa liên ??ng tay-t? ??ng
170,22669,取料2_R轴2_指令报错,,,取料2_R轴2_指令报错,Pickup 2_R Axis 2_Command Error,M?t khu?n tr??c xe t?i 2_Chan kh?ng - C?nh báo áp su?t am
171,22670,取料2_R轴2_正极限,,,取料2_R轴2_正极限,Pickup 2_R Axis 2_Positive Limit,"M?t khu?n tr??c xe t?i 2_Chan kh?ng - C?nh báo c?m phá chan kh?ng, th?ng báo"
172,22671,取料2_R轴2_负极限,,,取料2_R轴2_负极限,Pickup 2_R Axis 2_Negative Limit,M?t khu?n tr??c xe t?i 2_Chan kh?ng - ?ang khóa liên ??ng tay-t? ??ng
173,22672,取料2_R轴2_JOG安全条件报警,,,取料2_R轴2_JOG安全条件报警,Pickup 2_R Axis 2_JOG Safety Condition Alarm,M?t khu?n sau xe t?i 2_Chan kh?ng - C?nh báo áp su?t am
174,22673,取料2_R轴2_PTP安全条件报警,,,取料2_R轴2_PTP安全条件报警,Pickup 2_R Axis 2_PTP Safety Condition Alarm,"M?t khu?n sau xe t?i 2_Chan kh?ng - C?nh báo c?m phá chan kh?ng, th?ng báo"
175,22674,取料2_R轴2_手自动不一致,,,取料2_R轴2_手自动不一致,Pickup 2_R Axis 2_Manual/Auto Mismatch,M?t khu?n sau xe t?i 2_Chan kh?ng - ?ang khóa liên ??ng tay-t? ??ng
176,22675,取料2_Z轴3_未使能,,,取料2_Z轴3_未使能,Pickup 2_Z Axis 3_Not Enabled Prompt,ZR1_Chan kh?ng - C?nh báo áp su?t am
177,22676,取料2_Z轴3_指令报错,,,取料2_Z轴3_指令报错,Pickup 2_Z Axis 3_Command Error,"ZR1_Chan kh?ng - C?nh báo c?m phá chan kh?ng, th?ng báo"
178,22677,取料2_Z轴3_正极限,,,取料2_Z轴3_正极限,Pickup 2_Z Axis 3_Positive Limit,ZR1_Chan kh?ng - ?ang khóa liên ??ng tay-t? ??ng
179,22678,取料2_Z轴3_负极限,,,取料2_Z轴3_负极限,Pickup 2_Z Axis 3_Negative Limit,ZR2_Chan kh?ng - C?nh báo áp su?t am
180,22679,取料2_Z轴3_JOG安全条件报警,,,取料2_Z轴3_JOG安全条件报警,Pickup 2_Z Axis 3_JOG Safety Condition Alarm,"ZR2_Chan kh?ng - C?nh báo c?m phá chan kh?ng, th?ng báo"
181,22680,取料2_Z轴3_PTP安全条件报警,,,取料2_Z轴3_PTP安全条件报警,Pickup 2_Z Axis 3_PTP Safety Condition Alarm,ZR2_Chan kh?ng - ?ang khóa liên ??ng tay-t? ??ng
182,22681,取料2_Z轴3_手自动不一致,,,取料2_Z轴3_手自动不一致,Pickup 2_Z Axis 3_Manual/Auto Mismatch,ZR3_Chan kh?ng - C?nh báo áp su?t am
183,22682,取料2_R轴3_未使能,,,取料2_R轴3_未使能,Pickup 2_R Axis 3_Not Enabled Prompt,"ZR3_Chan kh?ng - C?nh báo c?m phá chan kh?ng, th?ng báo"
184,22683,取料2_R轴3_指令报错,,,取料2_R轴3_指令报错,Pickup 2_R Axis 3_Command Error,ZR3_Chan kh?ng - ?ang khóa liên ??ng tay-t? ??ng
185,22684,取料2_R轴3_正极限,,,取料2_R轴3_正极限,Pickup 2_R Axis 3_Positive Limit,ZR4_Chan kh?ng - C?nh báo áp su?t am
186,22685,取料2_R轴3_负极限,,,取料2_R轴3_负极限,Pickup 2_R Axis 3_Negative Limit,"ZR4_Chan kh?ng - C?nh báo c?m phá chan kh?ng, th?ng báo"
187,22686,取料2_R轴3_JOG安全条件报警,,,取料2_R轴3_JOG安全条件报警,Pickup 2_R Axis 3_JOG Safety Condition Alarm,ZR4_Chan kh?ng - ?ang khóa liên ??ng tay-t? ??ng
188,22687,取料2_R轴3_PTP安全条件报警,,,取料2_R轴3_PTP安全条件报警,Pickup 2_R Axis 3_PTP Safety Condition Alarm,ZR5_Chan kh?ng - C?nh báo áp su?t am
189,22688,取料2_R轴3_手自动不一致,,,取料2_R轴3_手自动不一致,Pickup 2_R Axis 3_Manual/Auto Mismatch,"ZR5_Chan kh?ng - C?nh báo c?m phá chan kh?ng, th?ng báo"
190,22689,取料2_Z轴4_未使能,,,取料2_Z轴4_未使能,Pickup 2_Z Axis 4_Not Enabled Prompt,ZR5_Chan kh?ng - ?ang khóa liên ??ng tay-t? ??ng
191,22690,取料2_Z轴4_指令报错,,,取料2_Z轴4_指令报错,Pickup 2_Z Axis 4_Command Error,ZR6_Chan kh?ng - C?nh báo áp su?t am
192,22691,取料2_Z轴4_正极限,,,取料2_Z轴4_正极限,Pickup 2_Z Axis 4_Positive Limit,"ZR6_Chan kh?ng - C?nh báo c?m phá chan kh?ng, th?ng báo"
193,22692,取料2_Z轴4_负极限,,,取料2_Z轴4_负极限,Pickup 2_Z Axis 4_Negative Limit,ZR6_Chan kh?ng - ?ang khóa liên ??ng tay-t? ??ng
194,22693,取料2_Z轴4_JOG安全条件报警,,,取料2_Z轴4_JOG安全条件报警,Pickup 2_Z Axis 4_JOG Safety Condition Alarm,ZR7_Chan kh?ng - C?nh báo áp su?t am
195,22694,取料2_Z轴4_PTP安全条件报警,,,取料2_Z轴4_PTP安全条件报警,Pickup 2_Z Axis 4_PTP Safety Condition Alarm,"ZR7_Chan kh?ng - C?nh báo c?m phá chan kh?ng, th?ng báo"
196,22695,取料2_Z轴4_手自动不一致,,,取料2_Z轴4_手自动不一致,Pickup 2_Z Axis 4_Manual/Auto Mismatch,ZR7_Chan kh?ng - ?ang khóa liên ??ng tay-t? ??ng
197,22696,取料2_R轴4_未使能,,,取料2_R轴4_未使能,Pickup 2_R Axis 4_Not Enabled Prompt,
198,22697,取料2_R轴4_指令报错,,,取料2_R轴4_指令报错,Pickup 2_R Axis 4_Command Error,
199,22698,取料2_R轴4_正极限,,,取料2_R轴4_正极限,Pickup 2_R Axis 4_Positive Limit,
200,22699,取料2_R轴4_负极限,,,取料2_R轴4_负极限,Pickup 2_R Axis 4_Negative Limit,
201,22700,取料2_R轴4_JOG安全条件报警,,,取料2_R轴4_JOG安全条件报警,Pickup 2_R Axis 4_JOG Safety Condition Alarm,
202,22701,取料2_R轴4_PTP安全条件报警,,,取料2_R轴4_PTP安全条件报警,Pickup 2_R Axis 4_PTP Safety Condition Alarm,
203,22702,取料2_R轴4_手自动不一致,,,取料2_R轴4_手自动不一致,Pickup 2_R Axis 4_Manual/Auto Mismatch,
204,22703,上料轴1定位气缸1原位报警,,,上料轴1定位气缸1原位报警,Loading Axis 1 Position Cylinder 1Home Alarm,
205,22704,上料轴1定位气缸1工作位报警,,,上料轴1定位气缸1工作位报警,Loading Axis 1 Position Cylinder 1Work Position Alarm,
206,22705,上料轴1定位气缸1原点安全条件触发异常,,,上料轴1定位气缸1原点安全条件触发异常,Loading Axis 1 Position Cylinder 1Home Safety Condition Trigger Abnormality,
207,22706,上料轴1定位气缸1工作位安全条件触发异常,,,上料轴1定位气缸1工作位安全条件触发异常,Loading Axis 1 Position Cylinder 1Work Position Safety Condition Trigger Abnormality,
208,22707,上料轴1定位气缸1手自动联锁中,,,上料轴1定位气缸1手自动联锁中,Loading Axis 1 Position Cylinder 1Manual/Auto Interlock Active,
209,22708,上料轴1定位气缸2原位报警,,,上料轴1定位气缸2原位报警,Loading Axis 1 Position Cylinder 2Home Alarm,
210,22709,上料轴1定位气缸2工作位报警,,,上料轴1定位气缸2工作位报警,Loading Axis 1 Position Cylinder 2Work Position Alarm,
211,22710,上料轴1定位气缸2原点安全条件触发异常,,,上料轴1定位气缸2原点安全条件触发异常,Loading Axis 1 Position Cylinder 2Home Safety Condition Trigger Abnormality,
212,22711,上料轴1定位气缸2工作位安全条件触发异常,,,上料轴1定位气缸2工作位安全条件触发异常,Loading Axis 1 Position Cylinder 2Work Position Safety Condition Trigger Abnormality,
213,22712,上料轴1定位气缸2手自动联锁中,,,上料轴1定位气缸2手自动联锁中,Loading Axis 1 Position Cylinder 2Manual/Auto Interlock Active,
214,22713,上料轴1定位气缸3原位报警,,,上料轴1定位气缸3原位报警,Loading Axis 1 Position Cylinder 3Home Alarm,
215,22714,上料轴1定位气缸3工作位报警,,,上料轴1定位气缸3工作位报警,Loading Axis 1 Position Cylinder 3Work Position Alarm,
216,22715,上料轴1定位气缸3原点安全条件触发异常,,,上料轴1定位气缸3原点安全条件触发异常,Loading Axis 1 Position Cylinder 3Home Safety Condition Trigger Abnormality,
217,22716,上料轴1定位气缸3工作位安全条件触发异常,,,上料轴1定位气缸3工作位安全条件触发异常,Loading Axis 1 Position Cylinder 3Work Position Safety Condition Trigger Abnormality,
218,22717,上料轴1定位气缸3手自动联锁中,,,上料轴1定位气缸3手自动联锁中,Loading Axis 1 Position Cylinder 3Manual/Auto Interlock Active,
219,22718,上料轴1定位气缸4原位报警,,,上料轴1定位气缸4原位报警,Loading Axis 1 Position Cylinder 4Home Alarm,
220,22719,上料轴1定位气缸4工作位报警,,,上料轴1定位气缸4工作位报警,Loading Axis 1 Position Cylinder 4Work Position Alarm,
221,22720,上料轴1定位气缸4原点安全条件触发异常,,,上料轴1定位气缸4原点安全条件触发异常,Loading Axis 1 Position Cylinder 4Home Safety Condition Trigger Abnormality,
222,22721,上料轴1定位气缸4工作位安全条件触发异常,,,上料轴1定位气缸4工作位安全条件触发异常,Loading Axis 1 Position Cylinder 4Work Position Safety Condition Trigger Abnormality,
223,22722,上料轴1定位气缸4手自动联锁中,,,上料轴1定位气缸4手自动联锁中,Loading Axis 1 Position Cylinder 4Manual/Auto Interlock Active,
224,22723,上料轴2定位气缸1原位报警,,,上料轴2定位气缸1原位报警,Loading Axis 2 Position Cylinder 1Home Alarm,
225,22724,上料轴2定位气缸1工作位报警,,,上料轴2定位气缸1工作位报警,Loading Axis 2 Position Cylinder 1Work Position Alarm,
226,22725,上料轴2定位气缸1原点安全条件触发异常,,,上料轴2定位气缸1原点安全条件触发异常,Loading Axis 2 Position Cylinder 1Home Safety Condition Trigger Abnormality,
227,22726,上料轴2定位气缸1工作位安全条件触发异常,,,上料轴2定位气缸1工作位安全条件触发异常,Loading Axis 2 Position Cylinder 1Work Position Safety Condition Trigger Abnormality,
228,22727,上料轴2定位气缸1手自动联锁中,,,上料轴2定位气缸1手自动联锁中,Loading Axis 2 Position Cylinder 1Manual/Auto Interlock Active,
229,22728,上料轴2定位气缸2原位报警,,,上料轴2定位气缸2原位报警,Loading Axis 2 Position Cylinder 2Home Alarm,
230,22729,上料轴2定位气缸2工作位报警,,,上料轴2定位气缸2工作位报警,Loading Axis 2 Position Cylinder 2Work Position Alarm,
231,22730,上料轴2定位气缸2原点安全条件触发异常,,,上料轴2定位气缸2原点安全条件触发异常,Loading Axis 2 Position Cylinder 2Home Safety Condition Trigger Abnormality,
232,22731,上料轴2定位气缸2工作位安全条件触发异常,,,上料轴2定位气缸2工作位安全条件触发异常,Loading Axis 2 Position Cylinder 2Work Position Safety Condition Trigger Abnormality,
233,22732,上料轴2定位气缸2手自动联锁中,,,上料轴2定位气缸2手自动联锁中,Loading Axis 2 Position Cylinder 2Manual/Auto Interlock Active,
234,22733,上料轴2定位气缸3原位报警,,,上料轴2定位气缸3原位报警,Loading Axis 2 Position Cylinder 3Home Alarm,
235,22734,上料轴2定位气缸3工作位报警,,,上料轴2定位气缸3工作位报警,Loading Axis 2 Position Cylinder 3Work Position Alarm,
236,22735,上料轴2定位气缸3原点安全条件触发异常,,,上料轴2定位气缸3原点安全条件触发异常,Loading Axis 2 Position Cylinder 3Home Safety Condition Trigger Abnormality,
237,22736,上料轴2定位气缸3工作位安全条件触发异常,,,上料轴2定位气缸3工作位安全条件触发异常,Loading Axis 2 Position Cylinder 3Work Position Safety Condition Trigger Abnormality,
238,22737,上料轴2定位气缸3手自动联锁中,,,上料轴2定位气缸3手自动联锁中,Loading Axis 2 Position Cylinder 3Manual/Auto Interlock Active,
239,22738,上料轴2定位气缸4原位报警,,,上料轴2定位气缸4原位报警,Loading Axis 2 Position Cylinder 4Home Alarm,
240,22739,上料轴2定位气缸4工作位报警,,,上料轴2定位气缸4工作位报警,Loading Axis 2 Position Cylinder 4Work Position Alarm,
241,22740,上料轴2定位气缸4原点安全条件触发异常,,,上料轴2定位气缸4原点安全条件触发异常,Loading Axis 2 Position Cylinder 4Home Safety Condition Trigger Abnormality,
242,22741,上料轴2定位气缸4工作位安全条件触发异常,,,上料轴2定位气缸4工作位安全条件触发异常,Loading Axis 2 Position Cylinder 4Work Position Safety Condition Trigger Abnormality,
243,22742,上料轴2定位气缸4手自动联锁中,,,上料轴2定位气缸4手自动联锁中,Loading Axis 2 Position Cylinder 4Manual/Auto Interlock Active,
244,22743,上料顶升1定位气缸1原位报警,,,上料顶升1定位气缸1原位报警,Loading Lift 1 Position Cylinder 1Home Alarm,
245,22744,上料顶升1定位气缸1工作位报警,,,上料顶升1定位气缸1工作位报警,Loading Lift 1 Position Cylinder 1Work Position Alarm,
246,22745,上料顶升1定位气缸1原点安全条件触发异常,,,上料顶升1定位气缸1原点安全条件触发异常,Loading Lift 1 Position Cylinder 1Home Safety Condition Trigger Abnormality,
247,22746,上料顶升1定位气缸1工作位安全条件触发异常,,,上料顶升1定位气缸1工作位安全条件触发异常,Loading Lift 1 Position Cylinder 1Work Position Safety Condition Trigger Abnormality,
248,22747,上料顶升1定位气缸1手自动联锁中,,,上料顶升1定位气缸1手自动联锁中,Loading Lift 1 Position Cylinder 1Manual/Auto Interlock Active,
249,22748,上料顶升1定位气缸2原位报警,,,上料顶升1定位气缸2原位报警,Loading Lift 1 Position Cylinder 2Home Alarm,
250,22749,上料顶升1定位气缸2工作位报警,,,上料顶升1定位气缸2工作位报警,Loading Lift 1 Position Cylinder 2Work Position Alarm,
251,22750,上料顶升1定位气缸2原点安全条件触发异常,,,上料顶升1定位气缸2原点安全条件触发异常,Loading Lift 1 Position Cylinder 2Home Safety Condition Trigger Abnormality,
252,22751,上料顶升1定位气缸2工作位安全条件触发异常,,,上料顶升1定位气缸2工作位安全条件触发异常,Loading Lift 1 Position Cylinder 2Work Position Safety Condition Trigger Abnormality,
253,22752,上料顶升1定位气缸2手自动联锁中,,,上料顶升1定位气缸2手自动联锁中,Loading Lift 1 Position Cylinder 2Manual/Auto Interlock Active,
254,22753,上料顶升2定位气缸1原位报警,,,上料顶升2定位气缸1原位报警,Loading Lift 2 Position Cylinder 1Home Alarm,
255,22754,上料顶升2定位气缸1工作位报警,,,上料顶升2定位气缸1工作位报警,Loading Lift 2 Position Cylinder 1Work Position Alarm,
256,22755,上料顶升2定位气缸1原点安全条件触发异常,,,上料顶升2定位气缸1原点安全条件触发异常,Loading Lift 2 Position Cylinder 1Home Safety Condition Trigger Abnormality,
257,22756,上料顶升2定位气缸1工作位安全条件触发异常,,,上料顶升2定位气缸1工作位安全条件触发异常,Loading Lift 2 Position Cylinder 1Work Position Safety Condition Trigger Abnormality,
258,22757,上料顶升2定位气缸1手自动联锁中,,,上料顶升2定位气缸1手自动联锁中,Loading Lift 2 Position Cylinder 1Manual/Auto Interlock Active,
259,22758,上料顶升2定位气缸2原位报警,,,上料顶升2定位气缸2原位报警,Loading Lift 2 Position Cylinder 2Home Alarm,
260,22759,上料顶升2定位气缸2工作位报警,,,上料顶升2定位气缸2工作位报警,Loading Lift 2 Position Cylinder 2Work Position Alarm,
261,22760,上料顶升2定位气缸2原点安全条件触发异常,,,上料顶升2定位气缸2原点安全条件触发异常,Loading Lift 2 Position Cylinder 2Home Safety Condition Trigger Abnormality,
262,22761,上料顶升2定位气缸2工作位安全条件触发异常,,,上料顶升2定位气缸2工作位安全条件触发异常,Loading Lift 2 Position Cylinder 2Work Position Safety Condition Trigger Abnormality,
263,22762,上料顶升2定位气缸2手自动联锁中,,,上料顶升2定位气缸2手自动联锁中,Loading Lift 2 Position Cylinder 2Manual/Auto Interlock Active,
264,22763,上料顶升3定位气缸1原位报警,,,上料顶升3定位气缸1原位报警,Loading Lift 3 Position Cylinder 1Home Alarm,
265,22764,上料顶升3定位气缸1工作位报警,,,上料顶升3定位气缸1工作位报警,Loading Lift 3 Position Cylinder 1Work Position Alarm,
266,22765,上料顶升3定位气缸1原点安全条件触发异常,,,上料顶升3定位气缸1原点安全条件触发异常,Loading Lift 3 Position Cylinder 1Home Safety Condition Trigger Abnormality,
267,22766,上料顶升3定位气缸1工作位安全条件触发异常,,,上料顶升3定位气缸1工作位安全条件触发异常,Loading Lift 3 Position Cylinder 1Work Position Safety Condition Trigger Abnormality,
268,22767,上料顶升3定位气缸1手自动联锁中,,,上料顶升3定位气缸1手自动联锁中,Loading Lift 3 Position Cylinder 1Manual/Auto Interlock Active,
269,22768,上料顶升3定位气缸2原位报警,,,上料顶升3定位气缸2原位报警,Loading Lift 3 Position Cylinder 2Home Alarm,
270,22769,上料顶升3定位气缸2工作位报警,,,上料顶升3定位气缸2工作位报警,Loading Lift 3 Position Cylinder 2Work Position Alarm,
271,22770,上料顶升3定位气缸2原点安全条件触发异常,,,上料顶升3定位气缸2原点安全条件触发异常,Loading Lift 3 Position Cylinder 2Home Safety Condition Trigger Abnormality,
272,22771,上料顶升3定位气缸2工作位安全条件触发异常,,,上料顶升3定位气缸2工作位安全条件触发异常,Loading Lift 3 Position Cylinder 2Work Position Safety Condition Trigger Abnormality,
273,22772,上料顶升3定位气缸2手自动联锁中,,,上料顶升3定位气缸2手自动联锁中,Loading Lift 3 Position Cylinder 2Manual/Auto Interlock Active,
274,22773,_1吸嘴_真空负压报警,,,_1吸嘴_真空负压报警,Nozzle 1_Vacuum  Negative Pressure Alarm,
275,22774,_1吸嘴_真空禁止破真空报警,,,_1吸嘴_真空禁止破真空报警,Nozzle 1_Vacuum  Vacuum Break Prohibited Alarm Prompt,
276,22775,_1吸嘴_真空手自动联锁中,,,_1吸嘴_真空手自动联锁中,Nozzle 1_Vacuum  Manual/Auto Interlock Active,
277,22776,_2吸嘴_真空负压报警,,,_2吸嘴_真空负压报警,Nozzle 2_Vacuum  Negative Pressure Alarm,
278,22777,_2吸嘴_真空禁止破真空报警,,,_2吸嘴_真空禁止破真空报警,Nozzle 2_Vacuum  Vacuum Break Prohibited Alarm Prompt,
279,22778,_2吸嘴_真空手自动联锁中,,,_2吸嘴_真空手自动联锁中,Nozzle 2_Vacuum  Manual/Auto Interlock Active,
280,22779,_3吸嘴_真空负压报警,,,_3吸嘴_真空负压报警,Nozzle 3_Vacuum  Negative Pressure Alarm,
281,22780,_3吸嘴_真空禁止破真空报警,,,_3吸嘴_真空禁止破真空报警,Nozzle 3_Vacuum  Vacuum Break Prohibited Alarm Prompt,
282,22781,_3吸嘴_真空手自动联锁中,,,_3吸嘴_真空手自动联锁中,Nozzle 3_Vacuum  Manual/Auto Interlock Active,
283,22782,_4吸嘴_真空负压报警,,,_4吸嘴_真空负压报警,Nozzle 4_Vacuum  Negative Pressure Alarm,
284,22783,_4吸嘴_真空禁止破真空报警,,,_4吸嘴_真空禁止破真空报警,Nozzle 4_Vacuum  Vacuum Break Prohibited Alarm Prompt,
285,22784,_4吸嘴_真空手自动联锁中,,,_4吸嘴_真空手自动联锁中,Nozzle 4_Vacuum  Manual/Auto Interlock Active,
286,22785,_5吸嘴_真空负压报警,,,_5吸嘴_真空负压报警,Nozzle 5_Vacuum  Negative Pressure Alarm,
287,22786,_5吸嘴_真空禁止破真空报警,,,_5吸嘴_真空禁止破真空报警,Nozzle 5_Vacuum  Vacuum Break Prohibited Alarm Prompt,
288,22787,_5吸嘴_真空手自动联锁中,,,_5吸嘴_真空手自动联锁中,Nozzle 5_Vacuum  Manual/Auto Interlock Active,
289,22788,_6吸嘴_真空负压报警,,,_6吸嘴_真空负压报警,Nozzle 6_Vacuum  Negative Pressure Alarm,
290,22789,_6吸嘴_真空禁止破真空报警,,,_6吸嘴_真空禁止破真空报警,Nozzle 6_Vacuum  Vacuum Break Prohibited Alarm Prompt,
291,22790,_6吸嘴_真空手自动联锁中,,,_6吸嘴_真空手自动联锁中,Nozzle 6_Vacuum  Manual/Auto Interlock Active,
292,22791,_7吸嘴_真空负压报警,,,_7吸嘴_真空负压报警,Nozzle 7_Vacuum  Negative Pressure Alarm,
293,22792,_7吸嘴_真空禁止破真空报警,,,_7吸嘴_真空禁止破真空报警,Nozzle 7_Vacuum  Vacuum Break Prohibited Alarm Prompt,
294,22793,_7吸嘴_真空手自动联锁中,,,_7吸嘴_真空手自动联锁中,Nozzle 7_Vacuum  Manual/Auto Interlock Active,
295,22794,_8吸嘴_真空负压报警,,,_8吸嘴_真空负压报警,Nozzle 8_Vacuum  Negative Pressure Alarm,
296,22795,_8吸嘴_真空禁止破真空报警,,,_8吸嘴_真空禁止破真空报警,Nozzle 8_Vacuum  Vacuum Break Prohibited Alarm Prompt,
297,22796,_8吸嘴_真空手自动联锁中,,,_8吸嘴_真空手自动联锁中,Nozzle 8_Vacuum  Manual/Auto Interlock Active,
298,22797,_9吸嘴_真空负压报警,,,_9吸嘴_真空负压报警,Nozzle 9_Vacuum  Negative Pressure Alarm,
299,22798,_9吸嘴_真空禁止破真空报警,,,_9吸嘴_真空禁止破真空报警,Nozzle 9_Vacuum  Vacuum Break Prohibited Alarm Prompt,
300,22799,_9吸嘴_真空手自动联锁中,,,_9吸嘴_真空手自动联锁中,Nozzle 9_Vacuum  Manual/Auto Interlock Active,
301,22800,_10吸嘴_真空负压报警,,,_10吸嘴_真空负压报警,Nozzle 10_Vacuum  Negative Pressure Alarm,
302,22801,_10吸嘴_真空禁止破真空报警,,,_10吸嘴_真空禁止破真空报警,Nozzle 10_Vacuum  Vacuum Break Prohibited Alarm Prompt,
303,22802,_10吸嘴_真空手自动联锁中,,,_10吸嘴_真空手自动联锁中,Nozzle 10_Vacuum  Manual/Auto Interlock Active,
304,22803,_物料1检测1_真空检测_真空负压报警,,,_物料1检测1_真空检测_真空负压报警,Material 1 Detection 1_Vacuum Detection_Vacuum  Negative Pressure Alarm,
305,22804,_物料1检测1_真空检测_真空禁止破真空报警,,,_物料1检测1_真空检测_真空禁止破真空报警,Material 1 Detection 1_Vacuum Detection_Vacuum  Vacuum Break Prohibited Alarm Prompt,
306,22805,_物料1检测1_真空检测_真空手自动联锁中,,,_物料1检测1_真空检测_真空手自动联锁中,Material 1 Detection 1_Vacuum Detection_Vacuum  Manual/Auto Interlock Active,
307,22806,_物料1检测2_真空检测_真空负压报警,,,_物料1检测2_真空检测_真空负压报警,Material 1 Detection 2_Vacuum Detection_Vacuum  Negative Pressure Alarm,
308,22807,_物料1检测2_真空检测_真空禁止破真空报警,,,_物料1检测2_真空检测_真空禁止破真空报警,Material 1 Detection 2_Vacuum Detection_Vacuum  Vacuum Break Prohibited Alarm Prompt,
309,22808,_物料1检测2_真空检测_真空手自动联锁中,,,_物料1检测2_真空检测_真空手自动联锁中,Material 1 Detection 2_Vacuum Detection_Vacuum  Manual/Auto Interlock Active,
310,22809,_物料2检测1_真空检测_真空负压报警,,,_物料2检测1_真空检测_真空负压报警,Material 2 Detection 1_Vacuum Detection_Vacuum  Negative Pressure Alarm,
311,22810,_物料2检测1_真空检测_真空禁止破真空报警,,,_物料2检测1_真空检测_真空禁止破真空报警,Material 2 Detection 1_Vacuum Detection_Vacuum  Vacuum Break Prohibited Alarm Prompt,
312,22811,_物料2检测1_真空检测_真空手自动联锁中,,,_物料2检测1_真空检测_真空手自动联锁中,Material 2 Detection 1_Vacuum Detection_Vacuum  Manual/Auto Interlock Active,
313,22812,_物料2检测2_真空检测_真空负压报警,,,_物料2检测2_真空检测_真空负压报警,Material 2 Detection 2_Vacuum Detection_Vacuum  Negative Pressure Alarm,
314,22813,_物料2检测2_真空检测_真空禁止破真空报警,,,_物料2检测2_真空检测_真空禁止破真空报警,Material 2 Detection 2_Vacuum Detection_Vacuum  Vacuum Break Prohibited Alarm Prompt,
315,22814,_物料2检测2_真空检测_真空手自动联锁中,,,_物料2检测2_真空检测_真空手自动联锁中,Material 2 Detection 2_Vacuum Detection_Vacuum  Manual/Auto Interlock Active,
316,22815,急停中,,,急停中,Emergency stop,
317,22816,安全门1被打开,,,安全门1被打开,Security door 1 was opened,
318,22817,安全门2被打开,,,安全门2被打开,Security door 2 was opened,
